id;generatorModel;BLEU_score;BERTScore_Precision;BERTScore_Recall;BERTScore_F1;rouge1;rouge2;rougeL;rougeLsum;CTC_groundness;CTC_groundness_ref;CTC_factual;CTC_factual_ref
1_Candidato2;command_r_plus_08_2024_temp05;0,04341346162021649;0,7229034900665283;0,7173993587493896;0,7201408743858337;0,44019138755980863;0,11137724550898205;0,17464114832535885;0,24043062200956938;351,852893024683;348,3168280720711;0,7345866874736898;0,7258979392402313
1_Candidato2;command_r_plus_08_2024_temp07;0,04960244445287092;0,7237951755523682;0,7144598960876465;0,7190972566604614;0,4344473007712082;0,1093951093951094;0,16709511568123392;0,23136246786632392;346,63574385643005;342,67671582102776;0,735535826402552;0,7270837253799626
1_Candidato2;gemma_27b_temp03;0,018497601174091105;0,7020783424377441;0,7056682109832764;0,7038686871528625;0,38308457711442784;0,07142857142857142;0,1625207296849088;0,23548922056384744;339,0940296947956;333,97528570890427;0,7242898752291997;0,7129879617223552
1_Candidato2;gemma_27b_temp05;0,02518053326444209;0,7009291052818298;0,7050991058349609;0,7030078768730164;0,3795986622073579;0,07537688442211055;0,16220735785953178;0,2441471571906354;338,51758310198784;333,14234083890915;0,724183682659093;0,7128526731449015
1_Candidato2;gemma_27b_temp07;0,01738665520198185;0,6983591318130493;0,6996474266052246;0,6990026831626892;0,3759274525968672;0,06606110652353425;0,15828524319868095;0,2291838417147568;337,92007064819336;334,3068661391735;0,7235002744431589;0,714815092028356
1_Candidato2;gemma_2_9b_it_temp03;0,040560132725041234;0,7117536067962646;0,7150917053222656;0,7134187817573547;0,4289118347895155;0,10182975338106602;0,17791898332009534;0,2541699761715647;343,0329557955265;339,9361993968487;0,7391072388373169;0,7297585411983378
1_Candidato2;gemma_2_9b_it_temp05;0,0;0,7052663564682007;0,7080157399177551;0,7066383361816406;0,4391736801836266;0,09195402298850575;0,17444529456771232;0,26472838561591433;339,5619224309921;333,9317276775837;0,737952562640695;0,7240695277265474
1_Candidato2;gemma_2_9b_it_temp07;0,0;0,7046435475349426;0,7069023847579956;0,7057711482048035;0,3755238893545683;0,08228379513014274;0,1609388097233864;0,2162615255658005;338,84640553593636;333,02886605262756;0,7327376902687783;0,7190663349394705
1_Candidato2;llama_405b_temp03;0,018718205187004885;0,7189595699310303;0,7113325595855713;0,7151257395744324;0,3721325403568394;0,07999999999999999;0,16312659303313506;0,22090059473237042;355,2601677775383;341,9692858159542;0,75204624264848;0,7245617781784021
1_Candidato2;llama_405b_temp05;0,01761592792895281;0,7123888731002808;0,7007670998573303;0,7065301537513733;0,35845896147403683;0,06711409395973154;0,16415410385259632;0,21608040201005024;352,0052355527878;337,97521620988846;0,7449529377853169;0,7165465610868791
1_Candidato2;llama_405b_temp07;0,029335175375473088;0,7115763425827026;0,701554000377655;0,7065296769142151;0,37061769616026713;0,0785953177257525;0,1619365609348915;0,2070116861435726;356,0821224451065;342,392026335001;0,7568283692294476;0,7289402604687447
1_Candidato2;llama_3.1_8b_instruct_temp03;0,027252776807462947;0,7061463594436646;0,7130190134048462;0,7095659971237183;0,4185372918175235;0,09427121102248008;0,1781317885590152;0,23316437364228818;352,83813989162445;343,0691550076008;0,7455826097843694;0,7249449580907822
1_Candidato2;llama_3.1_8b_instruct_temp05;0,0;0,6970144510269165;0,7072951197624207;0,7021172046661377;0,42677165354330704;0,09621451104100946;0,17480314960629922;0,2409448818897638;355,3798999488354;336,13920855522156;0,7566904252066332;0,7165962929819144
1_Candidato2;llama_3.1_8b_instruct_temp07;0,025560072585648273;0,684755265712738;0,6972678899765015;0,6909549236297607;0,3850350740452066;0,07494145199063232;0,16991426344505067;0,21200311769290725;345,67209170758724;343,8389297425747;0,7220249426423334;0,7189639919528774
1_Candidato2;mixtral_22b_temp03;0,0;0,7286945581436157;0,7144864797592163;0,7215205430984497;0,3358925143953934;0,07115384615384615;0,14587332053742805;0,21113243761996162;382,7722065150738;347,65023919939995;0,8123562588995579;0,7391473648010516
1_Candidato2;mixtral_22b_temp05;0,0;0,7184394598007202;0,7129306793212891;0,7156745195388794;0,3777581641659312;0,07780725022104333;0,1588702559576346;0,2400706090026479;382,7722065150738;347,65023919939995;0,8123562588995579;0,7391473648010516
1_Candidato2;mixtral_22b_temp07;0,0;0,7184394598007202;0,7129306793212891;0,7156745195388794;0,3777581641659312;0,07780725022104333;0,1588702559576346;0,2400706090026479;382,7722065150738;347,65023919939995;0,8123562588995579;0,7391473648010516
1_Candidato2;mistral_7b_instruct_v0.3_temp03;0,0;0,6874025464057922;0,6983183026313782;0,6928173899650574;0,36698858647936783;0,05804749340369393;0,17559262510974538;0,20895522388059704;364,0614749491215;335,792879730463;0,778742181611996;0,7180379983841204
1_Candidato2;mistral_7b_instruct_v0.3_temp05;0,0;0,6827349066734314;0,6929013729095459;0,687780499458313;0,3833049403747871;0,06655290102389079;0,17376490630323682;0,21465076660988078;360,32842442393303;336,2560852468014;0,7713623638830933;0,7186700350513645
1_Candidato2;mistral_7b_instruct_v0.3_temp07;0,018826898822164987;0,7199418544769287;0,7097563743591309;0,7148128747940063;0,33643122676579923;0,074487895716946;0,15055762081784385;0,20260223048327136;369,6881034374237;353,80929523706436;0,7768775759958754;0,7438532664495356
1_Candidato2;phi_3_small_8k_instruct_temp03;0,03064612058321348;0,7293374538421631;0,7104816436767578;0,7197860479354858;0,43788819875776397;0,08709175738724728;0,17236024844720496;0,2375776397515528;336,9166319966316;340,09432354569435;0,7208675980567932;0,7276573926210403
1_Candidato2;phi_3_small_8k_instruct_temp05;0,029575830675106492;0,7272019386291504;0,7074373960494995;0,717183530330658;0,4060509554140128;0,07814992025518343;0,16242038216560511;0,22770700636942678;334,8779216706753;337,19893807172775;0,7315051951244765;0,736288286190407
1_Candidato2;phi_3_small_8k_instruct_temp07;0,02092256369960283;0,7242029309272766;0,7136422395706177;0,718883752822876;0,4013104013104013;0,08531583264971287;0,16216216216216214;0,2293202293202293;350,2184254825115;352,78039905428886;0,7369462705710355;0,7412335614947712
1_Candidato2;phi_4_temp03;0,03236844971496463;0,7234935760498047;0,7200475931167603;0,7217664122581482;0,41029900332225916;0,08485856905158069;0,15614617940199335;0,21926910299003324;344,48999413847923;336,27709221839905;0,7422274960606706;0,7236775239893034
